"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6862","@rachitJain05 @imajokin It's actually good!
Have accs in multiple banks, ab kisi bechare ka yesbank ya pmc mei hota… https://t.co/eU7Dibau99",FALSE,1,"rachitJain05",2020-03-07 13:52:33,TRUE,"1236266923123298310","1236288633373478912","1174898044308836352","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pontiaccbanditt",0,FALSE,FALSE,NA,NA
"6863","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:52:27,FALSE,NA,"1236288607863914496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhavikaKapoor5",1752,TRUE,FALSE,NA,NA
"6864","Kudos to @RBI and @BJP4India for handling @YESBANK situation @TheOfficialSBI",FALSE,0,NA,2020-03-07 13:52:23,FALSE,NA,"1236288589652099072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thePratik7",0,FALSE,FALSE,NA,NA
"6865","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:52:23,FALSE,NA,"1236288588607717376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiJaadu",1752,TRUE,FALSE,NA,NA
"6866","#YesBank's no cash crisis. India Today's @journovidya speaks to some of the customers in #Mumbai and here's what th… https://t.co/If9vgs7YDH",FALSE,12,NA,2020-03-07 13:52:20,TRUE,NA,"1236288576196939778",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","IndiaToday",6,FALSE,FALSE,NA,NA
"6867","Yes Bank fiasco a part of mismanagement of financial institutions: Chidambaram

#YesBankCrisis #YesBank… https://t.co/dKN4yzuhv4",FALSE,0,NA,2020-03-07 13:52:18,TRUE,NA,"1236288568026255362",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WeForNews",0,FALSE,FALSE,NA,NA
"6868","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:52:11,FALSE,NA,"1236288537009573889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EtrePriv",1752,TRUE,FALSE,NA,NA
"6869","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:52:09,FALSE,NA,"1236288531791777793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunil238174",1752,TRUE,FALSE,NA,NA
"6870","@makesyoucakes @YESBANK So sorry to hear.",FALSE,0,"makesyoucakes",2020-03-07 13:52:06,FALSE,"1236192351854313472","1236288519779151873","190930608","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MansinghNepram",0,FALSE,FALSE,NA,NA
"6871","Govt had well known about money laundering of Yesbank founder Mr Rana Kapoor before six months, then why ED searchi… https://t.co/qaQgYh54iJ",FALSE,0,NA,2020-03-07 13:51:59,TRUE,NA,"1236288488481251328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manna_shanti",0,FALSE,FALSE,NA,NA
"6872","RT @ManiSan52335150: Yes Bank's willful defaulters

Adani Group - 14,730 crore
Ambani Group - 14,330 crore
Vedanta Group - 11,000 crore abo…",FALSE,0,NA,2020-03-07 13:51:57,FALSE,NA,"1236288479983632384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sha_k786",872,TRUE,FALSE,NA,NA
"6873","RT @AthiestKEK: Series Of Events.. <U+0001F927>#OpenForSurprise #YesBank #YesBankCollapse #Yes_Bank https://t.co/YMCIZRK3fQ",FALSE,0,NA,2020-03-07 13:51:53,FALSE,NA,"1236288465534218240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheChelidonis7",19,TRUE,FALSE,NA,NA
"6874","RT @Sanju_Verma_: BIG--Look out circular issued against #RanaKapoor&amp;his wife #BinduKapoor,to prevent them from leaving the country

ED,unra…",FALSE,0,NA,2020-03-07 13:51:53,FALSE,NA,"1236288464670167040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BGanduri",505,TRUE,FALSE,NA,NA
"6875","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:51:49,FALSE,NA,"1236288445267365889",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shekar1234",1752,TRUE,FALSE,NA,NA
"6876","RT @rahulclaystudio: @immani_mandal @deepakshenoy @smsaurabhmehta @RBI @FinMinIndia EXACTLY! And there are multiple such cases across YES s…",FALSE,0,NA,2020-03-07 13:51:43,FALSE,NA,"1236288419543695366",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","smsaurabhmehta",2,TRUE,FALSE,NA,NA
"6877","RT @IndiaToday: #YesBank employees to remain in service for at least 1 year at same remuneration, said SBI.
#YesBankCrisis LIVE updates: ht…",FALSE,0,NA,2020-03-07 13:51:41,FALSE,NA,"1236288412333641729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elaviews",6,TRUE,FALSE,NA,NA
"6878","RT @GreaterFool_IN: Dear SBI/RBI, 
You gotta change the name of #YESBANK to ""YES SBI Bank"", because who will in their right mind will conti…",FALSE,0,NA,2020-03-07 13:51:40,FALSE,NA,"1236288408260972545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vlsnse009",1,TRUE,FALSE,NA,NA
"6879","RT @Sanju_Verma_: #YesBank was set up in 2003-04,with @INCIndia making regular phone calls to bankers like #RanaKapoor,to give loans to #Co…",FALSE,0,NA,2020-03-07 13:51:39,FALSE,NA,"1236288406394560512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaBhartiKaSaput",3890,TRUE,FALSE,NA,NA
"6880","RT @haldiaarpit: While watching Grand Advertisements of Banks..My mind starts to question..is it correct for a Bank to spend depositors mon…",FALSE,0,NA,2020-03-07 13:51:37,FALSE,NA,"1236288398106619906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RjRitz9831",24,TRUE,FALSE,NA,NA
"6881","RT @JayasreeVijayan: ""History will be kind to me"" said a prime minister 

Under his PM ship  there were NO 

* Hindu Muslim riots 
* Econom…",FALSE,0,NA,2020-03-07 13:51:33,FALSE,NA,"1236288377990844418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiraHygiene",1231,TRUE,FALSE,NA,NA
"6882","RT @IndianPrism: Ms @nsitharaman blames Congress for India's financial woes

Facts: Over 60% of #YesBank's loans were given between 2017-20…",FALSE,0,NA,2020-03-07 13:51:31,FALSE,NA,"1236288369618857984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AayushKThakur",45,TRUE,FALSE,NA,NA
"6883","RT @IndiaToday: #YesBank employees to remain in service for at least 1 year at same remuneration, said SBI.
#YesBankCrisis LIVE updates: ht…",FALSE,0,NA,2020-03-07 13:51:30,FALSE,NA,"1236288366666067970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arunraj_jnu",6,TRUE,FALSE,NA,NA
"6884","RT @IndiaToday: #YesBank running out of cash in #Bhopal. India Today's @delayedjab gets us more on this. #ITVideo
Watch LIVE at https://t.c…",FALSE,0,NA,2020-03-07 13:51:29,FALSE,NA,"1236288363629436928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishworlds",3,TRUE,FALSE,NA,NA
"6885","RT @ManiSan52335150: Yes Bank's willful defaulters

Adani Group - 14,730 crore
Ambani Group - 14,330 crore
Vedanta Group - 11,000 crore abo…",FALSE,0,NA,2020-03-07 13:51:29,FALSE,NA,"1236288363230949379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TitoPrabhakaran",872,TRUE,FALSE,NA,NA
"6886","RT @timesofindia: #YesBankCrisis | Congress leader P Chidambaram slams SBI rescue plan for #YesBank

""The fiasco in the private sector lend…",FALSE,0,NA,2020-03-07 13:51:25,FALSE,NA,"1236288345321299968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fahim_sutriwala",13,TRUE,FALSE,NA,NA
"6887","RT @bernzee79: @RBI Rbi announced restrictions on #YesBank &amp; said depositors interest will b protected,all got enuf warning with boardroom…",FALSE,0,NA,2020-03-07 13:51:21,FALSE,NA,"1236288329693286400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",69,TRUE,FALSE,NA,NA
"6888","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:51:16,FALSE,NA,"1236288310076563461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","im_aliul",1752,TRUE,FALSE,NA,NA
"6889","RT @Sahil31577720: #YesBank kahaan gye wo log jo bol rhe the co-op bank me Paisa kyu rakha. #PMCBankCrisis . 
We won't be assh*les like you…",FALSE,0,NA,2020-03-07 13:51:16,FALSE,NA,"1236288309057343493",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",8,TRUE,FALSE,NA,NA
"6890","RT @the_hindu: The government and #RBI didn’t bother to read the balance sheet of #YesBank, former FM #PChidambaram said pointing out to th…",FALSE,0,NA,2020-03-07 13:51:15,FALSE,NA,"1236288303218839552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PDuggiraala",63,TRUE,FALSE,NA,NA
"6891","RT @JayasreeVijayan: ""History will be kind to me"" said a prime minister 

Under his PM ship  there were NO 

* Hindu Muslim riots 
* Econom…",FALSE,0,NA,2020-03-07 13:51:11,FALSE,NA,"1236288289499275264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NextHuman3",1231,TRUE,FALSE,NA,NA
"6892","RT @GirishAcharya63: This is just so unfair .One more bank crisis !   Banks don't do well , flaunts rules and investors have  to bear the b…",FALSE,0,NA,2020-03-07 13:51:11,FALSE,NA,"1236288288119390208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",18,TRUE,FALSE,NA,NA
"6893","@Archanarchaubey #YesBank's logos over the time:
Earlier: #Yes_Bank  
Now: #No_Bank",FALSE,0,"Archanarchaubey",2020-03-07 13:51:09,FALSE,"1236265222907650049","1236288277591625728","962921586083926016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProfSK5",0,FALSE,FALSE,NA,NA
"6894","RT @iDhagash: Total revenue of #PMCBank which was put under moratorium by RBI earlier was $182 million.

$2.9 billion for #YesBank

Banks a…",FALSE,0,NA,2020-03-07 13:51:03,FALSE,NA,"1236288254447480837",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",14,TRUE,FALSE,NA,NA
"6895","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:51:02,FALSE,NA,"1236288251117236224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matang_sinh",1752,TRUE,FALSE,NA,NA
"6896","RT @IndiaToday: #YesBank employees to remain in service for at least 1 year at same remuneration, said SBI.
#YesBankCrisis LIVE updates: ht…",FALSE,0,NA,2020-03-07 13:51:01,FALSE,NA,"1236288246394417153",NA,"<a href=""http://itdimension.intoday.in"" rel=""nofollow""> IndiaTodayFLASH</a>","IndiaTodayFLASH",6,TRUE,FALSE,NA,NA
"6897","RT @SatyaPrakashDu0: Anil Ambani(of Rafale fame)&amp;Subhash Chandra(of Sudhir Chowdhury fame) were among d biggest dubious groups 2 whom large…",FALSE,0,NA,2020-03-07 13:51:00,FALSE,NA,"1236288239591288837",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hmarwahahs",1,TRUE,FALSE,NA,NA
"6898","RT @saket_tiwari14: #PMCBankCrisis #YesBank if this is not a economic crisis than what is it ? @nsitharaman @FinMinIndia Can this governmen…",FALSE,0,NA,2020-03-07 13:50:55,FALSE,NA,"1236288221786464256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",16,TRUE,FALSE,NA,NA
"6899","RT @nickkotecha: Now It's Yes Bank. #Yesbank
RBI takes over the Board.
Withdrawal capped @ 50000.
#PMCBankCrisis 
#Banking #bankmerger",FALSE,0,NA,2020-03-07 13:50:52,FALSE,NA,"1236288209488760832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",7,TRUE,FALSE,NA,NA
"6900","RT @samikshaa3: #YesBank placed under moratorium by the RBI. Withdrawal limit capped at 50,000 per depositor until April 3. Will #SBI and #…",FALSE,0,NA,2020-03-07 13:50:50,FALSE,NA,"1236288200450039808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",8,TRUE,FALSE,NA,NA
"6901","RT @RockyArreja: First #PMCBank now #YesBank is #RBI  sleeping? Awake depositors before all your hard earned money gone. #Yesbankmoratorium",FALSE,0,NA,2020-03-07 13:50:46,FALSE,NA,"1236288183794405376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",8,TRUE,FALSE,NA,NA
"6902","RT @DrAMSinghvi: *NewsFirst* : #YesBank's #NPA since 2015.

*NPAs*
• FY2015 : Rs 313.40 crore
• FY2016 : Rs 7,48.98 crore
• FY2017 : Rs 2,0…",FALSE,0,NA,2020-03-07 13:50:45,FALSE,NA,"1236288178509598720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3rd_Handle",148,TRUE,FALSE,NA,NA
"6903","RT @IndiaToday: #YesBank running out of cash in #Bhopal. India Today's @delayedjab gets us more on this. #ITVideo
Watch LIVE at https://t.c…",FALSE,0,NA,2020-03-07 13:50:44,FALSE,NA,"1236288173707120640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PoojaShali",3,TRUE,FALSE,NA,NA
"6904","RT @gautam20kumar: Besides financial planing,time has come to understand &amp; learn ""Art of keeping your hard earned money safe in bank accoun…",FALSE,0,NA,2020-03-07 13:50:42,FALSE,NA,"1236288166329323520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",9,TRUE,FALSE,NA,NA
"6905","#YesBank employees to remain in service for at least 1 year at same remuneration, said SBI.
#YesBankCrisis LIVE upd… https://t.co/aA4goGZrv4",FALSE,39,NA,2020-03-07 13:50:40,TRUE,NA,"1236288159018676225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IndiaToday",6,FALSE,FALSE,NA,NA
"6906","This indicate that 
PM inversely proportional to Bank

#Yes_Bank
#yesbankcrisis
#YesBankScam
#YesBankcrises… https://t.co/Ty9EGPMoFU",FALSE,4,NA,2020-03-07 13:50:39,TRUE,NA,"1236288153427644421",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohdshakirkha12",2,FALSE,FALSE,NA,NA
"6907","RT @sandipsabharwal: The entire erstwhile top management of @YESBANK have minted money via stock options which they converted and sold off…",FALSE,0,NA,2020-03-07 13:50:38,FALSE,NA,"1236288149459890179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryanalb",114,TRUE,FALSE,NA,NA
"6908","RT @Sanju_Verma_: #LoanBook grew solidly,but so did #DepositBook,so it is silly to blame Loan growth for #YesBank's problems

Deposit Book…",FALSE,0,NA,2020-03-07 13:50:37,FALSE,NA,"1236288145143894021",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaggu916",201,TRUE,FALSE,NA,NA
"6909","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:50:34,FALSE,NA,"1236288133198573569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nandasvasan",1752,TRUE,FALSE,NA,NA
"6910","RT @Sahil31577720: #YesBank . Like #yesbank atleast tell #PMCBankVictims that sbi, lic will buy stake and will be operated by them or #merg…",FALSE,0,NA,2020-03-07 13:50:34,FALSE,NA,"1236288131877359616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",20,TRUE,FALSE,NA,NA
"6911","RT @vijaita: Hahahahahaha this girl is too good #yesbank",FALSE,0,NA,2020-03-07 13:50:34,FALSE,NA,"1236288131541938182",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeeptimanTY",135,TRUE,FALSE,NA,NA
"6912","RT @RuchiraC: Modi ji says go cashless. My firm's account is here (#YesBank), I have to pay Rs. 6 lakh before Holi. If I can withdraw only…",FALSE,0,NA,2020-03-07 13:50:32,FALSE,NA,"1236288122654056448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaimSir",369,TRUE,FALSE,NA,NA
"6913","RT @Himansh87115627: Money kept in home then our honourable PM does demonitization, if kept in bank then bank collapses. #YesBank #PMModi #…",FALSE,0,NA,2020-03-07 13:50:30,FALSE,NA,"1236288115322408960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",12,TRUE,FALSE,NA,NA
"6914","RT @vikrameffects: #YesBank @nsitharaman Is this crony capitalist  going to manage #Rafale jet ? Good luck to our defence forces in that ca…",FALSE,0,NA,2020-03-07 13:50:30,FALSE,NA,"1236288114055774218",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EncourageAAP",19,TRUE,FALSE,NA,NA
"6915","RT @BasniwalManoj: How can a person pay Advance @IncomeTaxIndia due on 15th March if his Main Bank Account is in @YESBANK? And if unable to…",FALSE,0,NA,2020-03-07 13:50:23,FALSE,NA,"1236288087292076037",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","capiyushchopra",6,TRUE,FALSE,NA,NA
"6916","RT @AndhaBhakt5: To put things in perspective: 

Total revenue of #PMCBank which was put under moratorium by RBI earlier this year was mere…",FALSE,0,NA,2020-03-07 13:50:18,FALSE,NA,"1236288066240704514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",8,TRUE,FALSE,NA,NA
